utterance,paraphrase,list_of_slots,intent
Book me a reservation for  2  at  Fraser Mansion  in  Serbia,"Book me a reservation for 2 at Fraser Mansion, Serbia.","['2 || party_size_number', 'Fraser Mansion || restaurant_name', 'Serbia || country']",BookRestaurant
Book me a reservation for  2  at  Fraser Mansion  in  Serbia,"Book me 2 a reservation at Fraser Mansion, Serbia, with full details about each room.","['2 || party_size_number', 'Fraser Mansion || restaurant_name', 'Serbia || country']",BookRestaurant
Book me a reservation for  2  at  Fraser Mansion  in  Serbia,Can I book 2 nights stay at Fraser Mansion in Serbia?,"['2 || party_size_number', 'Fraser Mansion || restaurant_name', 'Serbia || country']",BookRestaurant
Book me a reservation for  2  at  Fraser Mansion  in  Serbia,Booking Fraser Mansion accommodation in Serbia?,"['2 || party_size_number', 'Fraser Mansion || restaurant_name', 'Serbia || country']",BookRestaurant
Book me a reservation for  2  at  Fraser Mansion  in  Serbia,Book me a reservation for 2 at Fraser Mansion in Serbia?,"['2 || party_size_number', 'Fraser Mansion || restaurant_name', 'Serbia || country']",BookRestaurant
Book me a reservation for  2  at  Fraser Mansion  in  Serbia,Book me a reservation for 2 at Fraser Mansion in Serbia.,"['2 || party_size_number', 'Fraser Mansion || restaurant_name', 'Serbia || country']",BookRestaurant
need a table somewhere in  McLaurin   Connecticut,"Any table needs in McLaurin, Connecticut?","['McLaurin || city', 'Connecticut || state']",BookRestaurant
need a table somewhere in  McLaurin   Connecticut,"I need a table somewhere in McLaurin, Connecticut. I have no internet and no TV.","['McLaurin || city', 'Connecticut || state']",BookRestaurant
need a table somewhere in  McLaurin   Connecticut,Where can I find a table somewhere in McLaurin Connecticut?,"['McLaurin || city', 'Connecticut || state']",BookRestaurant
need a table somewhere in  McLaurin   Connecticut,"I need a table somewhere in McLaurin, Connecticut?","['McLaurin || city', 'Connecticut || state']",BookRestaurant
need a table somewhere in  McLaurin   Connecticut,I need a table in McLaurin Connecticut for my birthday party. What is that place?,"['McLaurin || city', 'Connecticut || state']",BookRestaurant
need a table somewhere in  McLaurin   Connecticut,I need a table somewhere in McLaurin Connecticut. It is all b&b.,"['McLaurin || city', 'Connecticut || state']",BookRestaurant
need a table somewhere in  McLaurin   Connecticut,I need a table somewhere in McLaurin Connecticut and they're nearby.,"['McLaurin || city', 'Connecticut || state']",BookRestaurant
need a table somewhere in  McLaurin   Connecticut,Looking for a table somewhere in McLaurin Connecticut?,"['McLaurin || city', 'Connecticut || state']",BookRestaurant
need a table somewhere in  McLaurin   Connecticut,Need a table somewhere in McLaurin Connecticut? I know the area but I are afraid its not the quiet side.,"['McLaurin || city', 'Connecticut || state']",BookRestaurant
need a table somewhere in  McLaurin   Connecticut,Need a table somewhere in McLaurin?,"['McLaurin || city', 'Connecticut || state']",BookRestaurant
I want to book an  osteria  in  Morningside   AL .,How do I find an osteria in Morningside AL?,"['osteria || restaurant_type', 'Morningside || city', 'AL || state']",BookRestaurant
I want to book an  osteria  in  Morningside   AL .,I want to book an osteria in Morningside AL.,"['osteria || restaurant_type', 'Morningside || city', 'AL || state']",BookRestaurant
I want to book an  osteria  in  Morningside   AL .,How do I get a seat at an osteria in Morningside AL?,"['osteria || restaurant_type', 'Morningside || city', 'AL || state']",BookRestaurant
I want to book an  osteria  in  Morningside   AL .,How can I find an osteria in Morningside AL?,"['osteria || restaurant_type', 'Morningside || city', 'AL || state']",BookRestaurant
I want to book an  osteria  in  Morningside   AL .,"Can I have an osteria at Morningside AL, Alabama? What is the best place?","['osteria || restaurant_type', 'Morningside || city', 'AL || state']",BookRestaurant
I want to book an  osteria  in  Morningside   AL .,I want to book an osteria in Morningside AL. Any suggestions?,"['osteria || restaurant_type', 'Morningside || city', 'AL || state']",BookRestaurant
I want to book an  osteria  in  Morningside   AL .,How do I book an osteria in Morningside AL?,"['osteria || restaurant_type', 'Morningside || city', 'AL || state']",BookRestaurant
I want to book an  osteria  in  Morningside   AL .,"I want to book an osteria in Morningside AL.I live in london. I live in the area. I want to visit an osteria.It is good, I need to put together an online osteria.thanks.It is an easy route of course!","['osteria || restaurant_type', 'Morningside || city', 'AL || state']",BookRestaurant
I want to book an  osteria  in  Morningside   AL .,How can I arrange an osteria in Morningside AL?,"['osteria || restaurant_type', 'Morningside || city', 'AL || state']",BookRestaurant
I want to book an  osteria  in  Morningside   AL .,Can you recommend an osteria in Morningside AL?,"['osteria || restaurant_type', 'Morningside || city', 'AL || state']",BookRestaurant
Book me a reservation for a party of  three   next year,Book me a reservation for a party of three next year. I have a reservation of four.,"['three || party_size_number', 'next year || timeRange']",BookRestaurant
Book me a reservation for a party of  three   next year,Book me a reservation for next year's party of three. Now let this happen!,"['three || party_size_number', 'next year || timeRange']",BookRestaurant
Book me a reservation for a party of  three   next year,Book me a reservation for a party of three next year?,"['three || party_size_number', 'next year || timeRange']",BookRestaurant
Book me a reservation for a party of  three   next year,Can you book me reservation for a party of three next year?,"['three || party_size_number', 'next year || timeRange']",BookRestaurant
Book me a reservation for a party of  three   next year,Book me a reservation for a party of three next year?,"['three || party_size_number', 'next year || timeRange']",BookRestaurant
Book me a reservation for a party of  three   next year,Book me a reservation in for party of three next year?,"['three || party_size_number', 'next year || timeRange']",BookRestaurant
Book me a reservation for a party of  three   next year,Book me a reservation of four party for next year. we will stay in same place.,"['three || party_size_number', 'next year || timeRange']",BookRestaurant
Book me a reservation for a party of  three   next year,Book me a reservation for a party of 3 next year?,"['three || party_size_number', 'next year || timeRange']",BookRestaurant
Book me a reservation for a party of  three   next year,I want to book reservation for a party of three next year. No reservation for my reservation but this is an information only.,"['three || party_size_number', 'next year || timeRange']",BookRestaurant
Book me a reservation for a party of  three   next year,Book me reservation for party with three next year.,"['three || party_size_number', 'next year || timeRange']",BookRestaurant
Book a reservation for a  restaurant   now,How can we book restaurant reservations online?,"['restaurant || restaurant_type', 'now || timeRange']",BookRestaurant
Book a reservation for a  restaurant   now,Booking Available for all major restaurants in India from 3-5 days.,"['restaurant || restaurant_type', 'now || timeRange']",BookRestaurant
Book a reservation for a  restaurant   now,Can I book a reservation for a restaurant now?,"['restaurant || restaurant_type', 'now || timeRange']",BookRestaurant
Book a reservation for a  restaurant   now,Now you can book a restaurant online..,"['restaurant || restaurant_type', 'now || timeRange']",BookRestaurant
Book a reservation for a  restaurant   now,Book a reservation for a restaurant now!,"['restaurant || restaurant_type', 'now || timeRange']",BookRestaurant
Book a reservation for a  restaurant   now,Book restaurants online. What is the easiest way for a reservation?,"['restaurant || restaurant_type', 'now || timeRange']",BookRestaurant
Book a reservation for a  restaurant   now,Can you book a restaurant online in India?,"['restaurant || restaurant_type', 'now || timeRange']",BookRestaurant
Book a reservation for a  restaurant   now,A reservation for a restaurant is now possible. Contact the restaurant directly for reservations or if possible send in a fax.,"['restaurant || restaurant_type', 'now || timeRange']",BookRestaurant
Book a reservation for a  restaurant   now,Can we book our restaurants?,"['restaurant || restaurant_type', 'now || timeRange']",BookRestaurant
Book a reservation for a  restaurant   now,Which one is the best option to book reservation for a restaurant?,"['restaurant || restaurant_type', 'now || timeRange']",BookRestaurant
book spot at  top-rated   restaurant,Book spot at top-rated restaurant?,"['top-rated || sort', 'restaurant || restaurant_type']",BookRestaurant
book spot at  top-rated   restaurant,Book spot at top-rated restaurants in India?,"['top-rated || sort', 'restaurant || restaurant_type']",BookRestaurant
book spot at  top-rated   restaurant,Book a spot at the highly rated restaurant.,"['top-rated || sort', 'restaurant || restaurant_type']",BookRestaurant
book spot at  top-rated   restaurant,restaurant to book your spot on top-rated restaurant.,"['top-rated || sort', 'restaurant || restaurant_type']",BookRestaurant
book spot at  top-rated   restaurant,book spot at top-rated restaurant.,"['top-rated || sort', 'restaurant || restaurant_type']",BookRestaurant
book spot at  top-rated   restaurant,Book a spot at a top-rated restaurant.,"['top-rated || sort', 'restaurant || restaurant_type']",BookRestaurant
book spot at  top-rated   restaurant,Book spot at top-rated restaurants for three-course meal.,"['top-rated || sort', 'restaurant || restaurant_type']",BookRestaurant
book spot at  top-rated   restaurant,Book a spot at a top-rated restaurant!,"['top-rated || sort', 'restaurant || restaurant_type']",BookRestaurant
book spot at  top-rated   restaurant,book spot at top-rated restaurants..,"['top-rated || sort', 'restaurant || restaurant_type']",BookRestaurant
book spot at  top-rated   restaurant,Book a spot at a top-rated restaurant. Or book a seat on a table.,"['top-rated || sort', 'restaurant || restaurant_type']",BookRestaurant
Book a reservation for  my great grandfather and I  at a  macaroni   pub  in  CT,My great grandfather and I eat at a macaroni pub in CT. Book a reservation for our great grandfather and I.,"['my great grandfather and I || party_size_description', 'macaroni || served_dish', 'pub || restaurant_type', 'CT || state']",BookRestaurant
Book a reservation for  my great grandfather and I  at a  macaroni   pub  in  CT,I've booked a reservation to take my great grandfather to a macaroni pub in CT. My great grandfather is having a real macaroni pub there. Can I get the reservation?,"['my great grandfather and I || party_size_description', 'macaroni || served_dish', 'pub || restaurant_type', 'CT || state']",BookRestaurant
Book a reservation for  my great grandfather and I  at a  macaroni   pub  in  CT,Book a reservation for my great grandfather and I at a macaroni pub in CT?,"['my great grandfather and I || party_size_description', 'macaroni || served_dish', 'pub || restaurant_type', 'CT || state']",BookRestaurant
Book a reservation for  my great grandfather and I  at a  macaroni   pub  in  CT,"Book a reservation for my great grandfather and I at a macaroni pub in CT. What is there in Vermont, USA?","['my great grandfather and I || party_size_description', 'macaroni || served_dish', 'pub || restaurant_type', 'CT || state']",BookRestaurant
Book a reservation for  my great grandfather and I  at a  macaroni   pub  in  CT,My great grandfather and I at a macaroni pub in CT. Book a reservation for my great grandfather and I. How many days is there?,"['my great grandfather and I || party_size_description', 'macaroni || served_dish', 'pub || restaurant_type', 'CT || state']",BookRestaurant
Book a reservation for  my great grandfather and I  at a  macaroni   pub  in  CT,My great grandfather and I will be staying at a macaroni pub in Connecticut. Book a reservation for the rest of us.,"['my great grandfather and I || party_size_description', 'macaroni || served_dish', 'pub || restaurant_type', 'CT || state']",BookRestaurant
Book a reservation for  my great grandfather and I  at a  macaroni   pub  in  CT,Can I book a reservation for my grand grandfather and I at a macaroni pub in CT?,"['my great grandfather and I || party_size_description', 'macaroni || served_dish', 'pub || restaurant_type', 'CT || state']",BookRestaurant
Book a reservation for  my great grandfather and I  at a  macaroni   pub  in  CT,Book a reservation for my great grandfather and I at a macaroni pub in CT.,"['my great grandfather and I || party_size_description', 'macaroni || served_dish', 'pub || restaurant_type', 'CT || state']",BookRestaurant
Book a reservation for  my great grandfather and I  at a  macaroni   pub  in  CT,Book a reservation for my great grandfather and I at a macaroni pub in CT.,"['my great grandfather and I || party_size_description', 'macaroni || served_dish', 'pub || restaurant_type', 'CT || state']",BookRestaurant
Book a reservation for  my great grandfather and I  at a  macaroni   pub  in  CT,Book a reservation for my great grandfather and I at a macaroni pub in CT.?,"['my great grandfather and I || party_size_description', 'macaroni || served_dish', 'pub || restaurant_type', 'CT || state']",BookRestaurant
Book a reservation for  The Windmill  in  Northern Mariana Islands,"Book a reservation for The Windmill, Northern Mariana Islands?","['The Windmill || restaurant_name', 'Northern Mariana Islands || country']",BookRestaurant
Book a reservation for  The Windmill  in  Northern Mariana Islands,Book a reservation for The Windmill in Northern Mariana Islands.,"['The Windmill || restaurant_name', 'Northern Mariana Islands || country']",BookRestaurant
Book a reservation for  The Windmill  in  Northern Mariana Islands,"Book a reservation for The Windmill Resort, Northern Mariana Islands.","['The Windmill || restaurant_name', 'Northern Mariana Islands || country']",BookRestaurant
Book a reservation for  The Windmill  in  Northern Mariana Islands,"Book a reservation for The Windmill resort in Northern Mariana Islands, Mexico!","['The Windmill || restaurant_name', 'Northern Mariana Islands || country']",BookRestaurant
Book a reservation for  The Windmill  in  Northern Mariana Islands,"Book a reservation in The Windmill in Northern Mariana Islands, Mexico.","['The Windmill || restaurant_name', 'Northern Mariana Islands || country']",BookRestaurant
Book a reservation for  The Windmill  in  Northern Mariana Islands,Book reservation for Windmill hotel in Northern Mariana Islands.,"['The Windmill || restaurant_name', 'Northern Mariana Islands || country']",BookRestaurant
Book a reservation for  The Windmill  in  Northern Mariana Islands,Book a reservation for The Windmill in Northern Mariana Islands.,"['The Windmill || restaurant_name', 'Northern Mariana Islands || country']",BookRestaurant
Book a reservation for  The Windmill  in  Northern Mariana Islands,Book a reservation for The Windmill in Northern Mariana Islands?,"['The Windmill || restaurant_name', 'Northern Mariana Islands || country']",BookRestaurant
Book a reservation for  The Windmill  in  Northern Mariana Islands,Book a reservation for The Windmill in Northern Mariana Islands.,"['The Windmill || restaurant_name', 'Northern Mariana Islands || country']",BookRestaurant
Book a reservation for  The Windmill  in  Northern Mariana Islands,Book a reservation for The Windmill in Northern Mariana Islands. See hotel rates.,"['The Windmill || restaurant_name', 'Northern Mariana Islands || country']",BookRestaurant
I want to book a  latin   restaurant  for  five  people.,I want to book a latin restaurant for five people. I'm the client. What do I need to figure this out?,"['latin || cuisine', 'restaurant || restaurant_type', 'five || party_size_number']",BookRestaurant
I want to book a  latin   restaurant  for  five  people.,I want to book a latin restaurant for five people. Which latin restaurant should I choose?,"['latin || cuisine', 'restaurant || restaurant_type', 'five || party_size_number']",BookRestaurant
I want to book a  latin   restaurant  for  five  people.,Will there be a latin restaurant for 5 people?,"['latin || cuisine', 'restaurant || restaurant_type', 'five || party_size_number']",BookRestaurant
I want to book a  latin   restaurant  for  five  people.,I want to book a latin restaurant for 5 people. I can't afford the price of the food because it is so expensive. I want to make a buffet. I want to book at least three courses.,"['latin || cuisine', 'restaurant || restaurant_type', 'five || party_size_number']",BookRestaurant
I want to book a  latin   restaurant  for  five  people.,I want to book a Latin restaurant for five people. I already have a six month old boyfriend. I have no idea what I want.,"['latin || cuisine', 'restaurant || restaurant_type', 'five || party_size_number']",BookRestaurant
I want to book a  latin   restaurant  for  five  people.,I want to book a Latin restaurant for five people. I have the idea. I can't manage to do anything else. Now what do I need to do?,"['latin || cuisine', 'restaurant || restaurant_type', 'five || party_size_number']",BookRestaurant
I want to book a  latin   restaurant  for  five  people.,I want to book a latin restaurant for 5 people. Why can't I do it myself?,"['latin || cuisine', 'restaurant || restaurant_type', 'five || party_size_number']",BookRestaurant
I want to book a  latin   restaurant  for  five  people.,I want to book a latin restaurant for five people. Please help!,"['latin || cuisine', 'restaurant || restaurant_type', 'five || party_size_number']",BookRestaurant
I want to book a  latin   restaurant  for  five  people.,I want to book a latin restaurant for five people. Why?,"['latin || cuisine', 'restaurant || restaurant_type', 'five || party_size_number']",BookRestaurant
I want to book a  latin   restaurant  for  five  people.,I want to book a latin restaurant for five people. How can I arrange this?,"['latin || cuisine', 'restaurant || restaurant_type', 'five || party_size_number']",BookRestaurant
I want to book a  pub   now .,How do I book a pub now?,"['pub || restaurant_type', 'now || timeRange']",BookRestaurant
I want to book a  pub   now .,I want to book a pub now.,"['pub || restaurant_type', 'now || timeRange']",BookRestaurant
I want to book a  pub   now .,I want to book a pub now.,"['pub || restaurant_type', 'now || timeRange']",BookRestaurant
I want to book a  pub   now .,I want to book a pub on internet. How can I find it?,"['pub || restaurant_type', 'now || timeRange']",BookRestaurant
I want to book a  pub   now .,I want to book a pub. Where can I find one?,"['pub || restaurant_type', 'now || timeRange']",BookRestaurant
I want to book a  pub   now .,I want to book a pub from home now. Where can I find out more?,"['pub || restaurant_type', 'now || timeRange']",BookRestaurant
I want to book a  pub   now .,How can I book a pub or restaurant now?,"['pub || restaurant_type', 'now || timeRange']",BookRestaurant
I want to book a  pub   now .,I want to book pub now. Need a map.?,"['pub || restaurant_type', 'now || timeRange']",BookRestaurant
I want to book a  pub   now .,I want to book a pub now..,"['pub || restaurant_type', 'now || timeRange']",BookRestaurant
I want to book a  pub   now .,I want to book a pub. How can I find it?,"['pub || restaurant_type', 'now || timeRange']",BookRestaurant
I want to book a  restaurant  in  Reily   VT .,"What are the best restaurants in Reily, Vermont?","['restaurant || restaurant_type', 'Reily || city', 'VT || state']",BookRestaurant
I want to book a  restaurant  in  Reily   VT .,I want to book restaurants in Reily Vermont. What are some tips?,"['restaurant || restaurant_type', 'Reily || city', 'VT || state']",BookRestaurant
I want to book a  restaurant  in  Reily   VT .,I want to find a restaurant in Reily VT.,"['restaurant || restaurant_type', 'Reily || city', 'VT || state']",BookRestaurant
I want to book a  restaurant  in  Reily   VT .,How can I book a restaurant in Reily VT?,"['restaurant || restaurant_type', 'Reily || city', 'VT || state']",BookRestaurant
I want to book a  restaurant  in  Reily   VT .,I want to book a restaurant in Reily VT. What are the websites?,"['restaurant || restaurant_type', 'Reily || city', 'VT || state']",BookRestaurant
I want to book a  restaurant  in  Reily   VT .,I want to book a restaurant in Reily VT. I am afraid of the idea because I just can't find a good restaurant. I'm afraid I will be disappointed. Good! So stay tuned.,"['restaurant || restaurant_type', 'Reily || city', 'VT || state']",BookRestaurant
I want to book a  restaurant  in  Reily   VT .,I want to find a restaurant in Reily VT..,"['restaurant || restaurant_type', 'Reily || city', 'VT || state']",BookRestaurant
I want to book a  restaurant  in  Reily   VT .,I would like to find a good restaurant in Reily VT. The location is reasonably good for that purpose.,"['restaurant || restaurant_type', 'Reily || city', 'VT || state']",BookRestaurant
I want to book a  restaurant  in  Reily   VT .,I want to book restaurant in Reily VT. Why?,"['restaurant || restaurant_type', 'Reily || city', 'VT || state']",BookRestaurant
I want to book a  restaurant  in  Reily   VT .,I want to book a restaurant in Reily VT for business. Can anyone suggest me how to do so.,"['restaurant || restaurant_type', 'Reily || city', 'VT || state']",BookRestaurant
book spot for  7  at a  steakhouse  in  Bulgaria,Book spot for 6 at a steakhouse in Bulgaria (around 7 people),"['7 || party_size_number', 'steakhouse || restaurant_type', 'Bulgaria || country']",BookRestaurant
book spot for  7  at a  steakhouse  in  Bulgaria,Book a spot at the steakhouse in Bulgaria for 7 (or more) hours,"['7 || party_size_number', 'steakhouse || restaurant_type', 'Bulgaria || country']",BookRestaurant
book spot for  7  at a  steakhouse  in  Bulgaria,Book spot for 7 at a steakhouse in Bulgaria?,"['7 || party_size_number', 'steakhouse || restaurant_type', 'Bulgaria || country']",BookRestaurant
book spot for  7  at a  steakhouse  in  Bulgaria,book a spot for 7 at a steakhouse in Bulgaria.,"['7 || party_size_number', 'steakhouse || restaurant_type', 'Bulgaria || country']",BookRestaurant
book spot for  7  at a  steakhouse  in  Bulgaria,A steakhouse in Bulgaria focuses on reserving a diner spot for 7!,"['7 || party_size_number', 'steakhouse || restaurant_type', 'Bulgaria || country']",BookRestaurant
book spot for  7  at a  steakhouse  in  Bulgaria,book spot for 7 at a steakhouse in Bulgaria.,"['7 || party_size_number', 'steakhouse || restaurant_type', 'Bulgaria || country']",BookRestaurant
book spot for  7  at a  steakhouse  in  Bulgaria,book spot for 7 at a steakhouse in Bulgaria?,"['7 || party_size_number', 'steakhouse || restaurant_type', 'Bulgaria || country']",BookRestaurant
book spot for  7  at a  steakhouse  in  Bulgaria,book spot for 7 at a steakhouse in Bulgaria for dinner after 8:30 AM – 10 PM.,"['7 || party_size_number', 'steakhouse || restaurant_type', 'Bulgaria || country']",BookRestaurant
book spot for  7  at a  steakhouse  in  Bulgaria,book spot for 7 at a steakhouse in Bulgarian Alps.,"['7 || party_size_number', 'steakhouse || restaurant_type', 'Bulgaria || country']",BookRestaurant
book spot for  7  at a  steakhouse  in  Bulgaria,Book spot for 7 at a steakhouse in Bulgaria. (Dinner is $8.50),"['7 || party_size_number', 'steakhouse || restaurant_type', 'Bulgaria || country']",BookRestaurant
I want to book a  restaurant  in  NM  for  two  people.,I want to book a restaurant in NM for two people? I live in a 4th floor building.,"['restaurant || restaurant_type', 'NM || state', 'two || party_size_number']",BookRestaurant
I want to book a  restaurant  in  NM  for  two  people.,I want to book a restaurant for 2 people in NM. What should I do?,"['restaurant || restaurant_type', 'NM || state', 'two || party_size_number']",BookRestaurant
I want to book a  restaurant  in  NM  for  two  people.,I want to book a restaurant in NM for 2 people. I'm 28. I really want to stay at home. The menu is very basic and the price is 50-100. So what should I do?,"['restaurant || restaurant_type', 'NM || state', 'two || party_size_number']",BookRestaurant
I want to book a  restaurant  in  NM  for  two  people.,I want to book a restaurant in NM for 2 people. I want to book a place for 2 people. So what is the best way to do that?,"['restaurant || restaurant_type', 'NM || state', 'two || party_size_number']",BookRestaurant
I want to book a  restaurant  in  NM  for  two  people.,I want to book a restaurant in NM for two people. What's the best option?,"['restaurant || restaurant_type', 'NM || state', 'two || party_size_number']",BookRestaurant
I want to book a  restaurant  in  NM  for  two  people.,"I want to book a restaurant in NM for two people. The food is good, but the service is bad. I may have to ask someone for their management. I have the same sense of humour.","['restaurant || restaurant_type', 'NM || state', 'two || party_size_number']",BookRestaurant
I want to book a  restaurant  in  NM  for  two  people.,I want to book a restaurant in NM for two people.,"['restaurant || restaurant_type', 'NM || state', 'two || party_size_number']",BookRestaurant
I want to book a  restaurant  in  NM  for  two  people.,I want to book a restaurant in NM for two people. Which restaurant can I choose?,"['restaurant || restaurant_type', 'NM || state', 'two || party_size_number']",BookRestaurant
I want to book a  restaurant  in  NM  for  two  people.,I want to book a restaurant in NM for two people. Who do I need?,"['restaurant || restaurant_type', 'NM || state', 'two || party_size_number']",BookRestaurant
I want to book a  restaurant  in  NM  for  two  people.,I want to book a restaurant in NM for 2 people. Can you recommend a suitable restaurant?,"['restaurant || restaurant_type', 'NM || state', 'two || party_size_number']",BookRestaurant
table for  1  please,Table of 1 Please.,['1 || party_size_number'],BookRestaurant
table for  1  please,Table for 1 please.,['1 || party_size_number'],BookRestaurant
table for  1  please,Table for 1?,['1 || party_size_number'],BookRestaurant
table for  1  please,Table for 1 please.,['1 || party_size_number'],BookRestaurant
table for  1  please,Why is 1 table for 1 - 1 please?,['1 || party_size_number'],BookRestaurant
table for  1  please,Table of 1 please.,['1 || party_size_number'],BookRestaurant
table for  1  please,Table for 1 please. Please.,['1 || party_size_number'],BookRestaurant
table for  1  please,Table for 1 please. Table for 1 please.,['1 || party_size_number'],BookRestaurant
table for  1  please,Table for 1 please?,['1 || party_size_number'],BookRestaurant
table for  1  please,Table for 1 please?,['1 || party_size_number'],BookRestaurant
Book a reservation for a party of  6  at  The Waterside Inn,Book a reservation for a party of 6 at The Waterside Inn.,"['6 || party_size_number', 'The Waterside Inn || restaurant_name']",BookRestaurant
Book a reservation for a party of  6  at  The Waterside Inn,"For a party of 6 at The Waterside Inn in Lakeland, Maryland, take advantage of the 10 free nights.","['6 || party_size_number', 'The Waterside Inn || restaurant_name']",BookRestaurant
Book a reservation for a party of  6  at  The Waterside Inn,Can I book a group of 6 at the Waterside Inn?,"['6 || party_size_number', 'The Waterside Inn || restaurant_name']",BookRestaurant
Book a reservation for a party of  6  at  The Waterside Inn,"Book a reservation for a party of 6 at The Waterside Inn, Hampstead, Cumberland NC.","['6 || party_size_number', 'The Waterside Inn || restaurant_name']",BookRestaurant
Book a reservation for a party of  6  at  The Waterside Inn,Book a reservation for a party of 6 at The Waterside Inn.,"['6 || party_size_number', 'The Waterside Inn || restaurant_name']",BookRestaurant
Book a reservation for a party of  6  at  The Waterside Inn,Can you book a reservation for a party of 6 at The Waterside Inn?,"['6 || party_size_number', 'The Waterside Inn || restaurant_name']",BookRestaurant
Book a reservation for a party of  6  at  The Waterside Inn,Book a party of 6 at The Waterside Inn.,"['6 || party_size_number', 'The Waterside Inn || restaurant_name']",BookRestaurant
Book a reservation for a party of  6  at  The Waterside Inn,Can a party of 6 be booked at the Waterside Inn for the following night?,"['6 || party_size_number', 'The Waterside Inn || restaurant_name']",BookRestaurant
Book a reservation for a party of  6  at  The Waterside Inn,Can we book a reservation for a party of 6 at The Waterside Inn?,"['6 || party_size_number', 'The Waterside Inn || restaurant_name']",BookRestaurant
Book a reservation for a party of  6  at  The Waterside Inn,"What are some great places to stay in The Waterside Inn, Pariz, Michigan.?","['6 || party_size_number', 'The Waterside Inn || restaurant_name']",BookRestaurant
book a party of  nine  for an  indoor   cafe,Book a party of nine for an indoor cafe. It's a great venue.,"['nine || party_size_number', 'indoor || facility', 'cafe || restaurant_type']",BookRestaurant
book a party of  nine  for an  indoor   cafe,book a party for nine to eat at an indoor cafe.,"['nine || party_size_number', 'indoor || facility', 'cafe || restaurant_type']",BookRestaurant
book a party of  nine  for an  indoor   cafe,Where can I find a great indoor cafe for a party of nine..?,"['nine || party_size_number', 'indoor || facility', 'cafe || restaurant_type']",BookRestaurant
book a party of  nine  for an  indoor   cafe,BOOK your party of nine for an indoor cafe (preferably for dancing) at home.,"['nine || party_size_number', 'indoor || facility', 'cafe || restaurant_type']",BookRestaurant
book a party of  nine  for an  indoor   cafe,book a party of nine in indoor cafe.,"['nine || party_size_number', 'indoor || facility', 'cafe || restaurant_type']",BookRestaurant
book a party of  nine  for an  indoor   cafe,Having a party of nine at indoor cafe?,"['nine || party_size_number', 'indoor || facility', 'cafe || restaurant_type']",BookRestaurant
book a party of  nine  for an  indoor   cafe,book indoor cafes and have parties of nine for an indoor party?,"['nine || party_size_number', 'indoor || facility', 'cafe || restaurant_type']",BookRestaurant
book a party of  nine  for an  indoor   cafe,Book a party of 9 for indoor cafe and learn the decor of the cafe!,"['nine || party_size_number', 'indoor || facility', 'cafe || restaurant_type']",BookRestaurant
book a party of  nine  for an  indoor   cafe,book a party of nine for an indoor cafe. We go there with 11 people.,"['nine || party_size_number', 'indoor || facility', 'cafe || restaurant_type']",BookRestaurant
book a party of  nine  for an  indoor   cafe,juliets: book indoor cafe with friend for party of nine. invite group of four to join them.,"['nine || party_size_number', 'indoor || facility', 'cafe || restaurant_type']",BookRestaurant
Book a reservation at a  restaurant   nearby   their airbnb,What are some of the best restaurants near your airbnb?,"['restaurant || restaurant_type', 'nearby || spatial_relation', 'their airbnb || poi']",BookRestaurant
Book a reservation at a  restaurant   nearby   their airbnb,Where can I book a reservation at a restaurant near their airbnb?,"['restaurant || restaurant_type', 'nearby || spatial_relation', 'their airbnb || poi']",BookRestaurant
Book a reservation at a  restaurant   nearby   their airbnb,Where can I find a restaurant near my airbnb?,"['restaurant || restaurant_type', 'nearby || spatial_relation', 'their airbnb || poi']",BookRestaurant
Book a reservation at a  restaurant   nearby   their airbnb,Find and reserve a place near their Airbnb. Book a reservation at a restaurant nearby their airbnb.,"['restaurant || restaurant_type', 'nearby || spatial_relation', 'their airbnb || poi']",BookRestaurant
Book a reservation at a  restaurant   nearby   their airbnb,Book a reservation at a restaurant near their airbnb if you have a car across the street from the cab.,"['restaurant || restaurant_type', 'nearby || spatial_relation', 'their airbnb || poi']",BookRestaurant
Book a reservation at a  restaurant   nearby   their airbnb,Can I book an airbnb near a restaurant nearby?,"['restaurant || restaurant_type', 'nearby || spatial_relation', 'their airbnb || poi']",BookRestaurant
Book a reservation at a  restaurant   nearby   their airbnb,Where should I book a reservation at a restaurant near my airbnb?,"['restaurant || restaurant_type', 'nearby || spatial_relation', 'their airbnb || poi']",BookRestaurant
Book a reservation at a  restaurant   nearby   their airbnb,"Book a reservation at a restaurant near their airbnb or bnb at zanta.co.uk. Book your reservation at least 30 mins before the turn off, and voila, it happens!","['restaurant || restaurant_type', 'nearby || spatial_relation', 'their airbnb || poi']",BookRestaurant
Book a reservation at a  restaurant   nearby   their airbnb,Booking a place at a restaurant near their airbnb unit?,"['restaurant || restaurant_type', 'nearby || spatial_relation', 'their airbnb || poi']",BookRestaurant
Book a reservation at a  restaurant   nearby   their airbnb,"Have you ever seen a restaurant nearby, book it and take your room for free!","['restaurant || restaurant_type', 'nearby || spatial_relation', 'their airbnb || poi']",BookRestaurant
Book a reservation for  one  at  Bouchon  in  Oregon  on  6/13/2039,Book reservations for one at Bouchon in Oregon on 6/13/2039 apr. Please note reservations will not be accepted for travel per hotel.,"['one || party_size_number', 'Bouchon || restaurant_name', 'Oregon || state', '6/13/2039 || timeRange']",BookRestaurant
