utterance,paraphrase,list_of_slots,intent
Tell me the weather forecast  within the same area  of  Pocomoke River State Park,Tell me the weather forecast within the same area of Pocomoke River State Park,"['within the same area || spatial_relation', 'Pocomoke River State Park || geographic_poi']",GetWeather
Tell me the weather forecast  within the same area  of  Pocomoke River State Park,Tell me the weather forecast within the same area of Pocomoke River State Park,"['within the same area || spatial_relation', 'Pocomoke River State Park || geographic_poi']",GetWeather
Tell me the weather forecast  within the same area  of  Pocomoke River State Park,Tell me the weather forecast within the same area of Pocomoke River State Park,"['within the same area || spatial_relation', 'Pocomoke River State Park || geographic_poi']",GetWeather
Tell me the weather forecast  within the same area  of  Pocomoke River State Park,Tell me the weather forecast within the same area of Pocomoke River State Park,"['within the same area || spatial_relation', 'Pocomoke River State Park || geographic_poi']",GetWeather
Tell me the weather forecast  within the same area  of  Pocomoke River State Park,Tell me the weather forecast within the same area of Pocomoke River State Park.,"['within the same area || spatial_relation', 'Pocomoke River State Park || geographic_poi']",GetWeather
Tell me the weather forecast  within the same area  of  Pocomoke River State Park,Tell me the weather forecast within the same area of Pocomoke River State Park.,"['within the same area || spatial_relation', 'Pocomoke River State Park || geographic_poi']",GetWeather
Tell me the weather forecast  within the same area  of  Pocomoke River State Park,Tell me the weather forecast within the same area of Pocomoke River State Park.,"['within the same area || spatial_relation', 'Pocomoke River State Park || geographic_poi']",GetWeather
Tell me the weather forecast  within the same area  of  Pocomoke River State Park,Tell me the weather forecast within the same area of Pocomoke River State Park.,"['within the same area || spatial_relation', 'Pocomoke River State Park || geographic_poi']",GetWeather
Tell me the weather forecast  within the same area  of  Pocomoke River State Park,Tell me the weather forecast within the same area of the Pocomoke River State Park,"['within the same area || spatial_relation', 'Pocomoke River State Park || geographic_poi']",GetWeather
Tell me the weather forecast  within the same area  of  Pocomoke River State Park,Tell me the weather forecast within the same area of the Pocomoke River State Park,"['within the same area || spatial_relation', 'Pocomoke River State Park || geographic_poi']",GetWeather
is it going to be  windy  on  8/8/2032  in  North Charleston   MT,Is it going to be windy on 8/8/2032 in North Charleston MT?,"['windy || condition_description', '8/8/2032 || timeRange', 'North Charleston || city', 'MT || state']",GetWeather
is it going to be  windy  on  8/8/2032  in  North Charleston   MT,Is it going to be windy on 8/8/2032 in North Charleston MT?,"['windy || condition_description', '8/8/2032 || timeRange', 'North Charleston || city', 'MT || state']",GetWeather
is it going to be  windy  on  8/8/2032  in  North Charleston   MT,Is it going to be windy on 8/8/2032 in North Charleston MT?,"['windy || condition_description', '8/8/2032 || timeRange', 'North Charleston || city', 'MT || state']",GetWeather
is it going to be  windy  on  8/8/2032  in  North Charleston   MT,Is it going to be windy on 8/8/2032 in North Charleston MT?,"['windy || condition_description', '8/8/2032 || timeRange', 'North Charleston || city', 'MT || state']",GetWeather
is it going to be  windy  on  8/8/2032  in  North Charleston   MT,Is it going to be windy in North Charleston on 8/8/2032?,"['windy || condition_description', '8/8/2032 || timeRange', 'North Charleston || city', 'MT || state']",GetWeather
is it going to be  windy  on  8/8/2032  in  North Charleston   MT,Is it going to be windy in North Charleston on 8/8/2032?,"['windy || condition_description', '8/8/2032 || timeRange', 'North Charleston || city', 'MT || state']",GetWeather
is it going to be  windy  on  8/8/2032  in  North Charleston   MT,Is it going to be windy in North Charleston on 8/8/2032?,"['windy || condition_description', '8/8/2032 || timeRange', 'North Charleston || city', 'MT || state']",GetWeather
is it going to be  windy  on  8/8/2032  in  North Charleston   MT,Is it going to be windy in North Charleston on 8/8/2032?,"['windy || condition_description', '8/8/2032 || timeRange', 'North Charleston || city', 'MT || state']",GetWeather
is it going to be  windy  on  8/8/2032  in  North Charleston   MT,Is it going to be windy in North Charleston MT on 8/8/2032?,"['windy || condition_description', '8/8/2032 || timeRange', 'North Charleston || city', 'MT || state']",GetWeather
is it going to be  windy  on  8/8/2032  in  North Charleston   MT,Is it going to be windy in North Charleston MT on 8/8/2032?,"['windy || condition_description', '8/8/2032 || timeRange', 'North Charleston || city', 'MT || state']",GetWeather
Will the weather be  freezing  in  Tennessee ?,Will the weather be freezing in Tennessee this weekend?,"['freezing || condition_temperature', 'Tennessee || state']",GetWeather
Will the weather be  freezing  in  Tennessee ?,Will the weather be freezing in Tennessee this weekend?,"['freezing || condition_temperature', 'Tennessee || state']",GetWeather
Will the weather be  freezing  in  Tennessee ?,Will the weather be freezing in Tennessee this weekend?,"['freezing || condition_temperature', 'Tennessee || state']",GetWeather
Will the weather be  freezing  in  Tennessee ?,Will the weather be freezing in Tennessee this weekend?,"['freezing || condition_temperature', 'Tennessee || state']",GetWeather
Will the weather be  freezing  in  Tennessee ?,Will the weather be freezing in Tennessee this winter?,"['freezing || condition_temperature', 'Tennessee || state']",GetWeather
Will the weather be  freezing  in  Tennessee ?,Will the weather be freezing in Tennessee this winter?,"['freezing || condition_temperature', 'Tennessee || state']",GetWeather
Will the weather be  freezing  in  Tennessee ?,Will the weather be freezing in Tennessee this winter?,"['freezing || condition_temperature', 'Tennessee || state']",GetWeather
Will the weather be  freezing  in  Tennessee ?,Will the weather be freezing in Tennessee this winter?,"['freezing || condition_temperature', 'Tennessee || state']",GetWeather
Will the weather be  freezing  in  Tennessee ?,Will the weather be freezing in Tennessee in the future?,"['freezing || condition_temperature', 'Tennessee || state']",GetWeather
Will the weather be  freezing  in  Tennessee ?,Will the weather be freezing in Tennessee in the future?,"['freezing || condition_temperature', 'Tennessee || state']",GetWeather
What's the weather  this week  in  distant   Bartholomew's Cobble ?,What is the weather this week in distant Bartholomew's Cobble?,"['this week || timeRange', 'distant || spatial_relation', ""Bartholomew's Cobble || geographic_poi""]",GetWeather
What's the weather  this week  in  distant   Bartholomew's Cobble ?,What is the weather this week in distant Bartholomew's Cobble?,"['this week || timeRange', 'distant || spatial_relation', ""Bartholomew's Cobble || geographic_poi""]",GetWeather
What's the weather  this week  in  distant   Bartholomew's Cobble ?,What is the weather this week in distant Bartholomew's Cobble?,"['this week || timeRange', 'distant || spatial_relation', ""Bartholomew's Cobble || geographic_poi""]",GetWeather
What's the weather  this week  in  distant   Bartholomew's Cobble ?,What is the weather this week in Bartholomew's Cobble?,"['this week || timeRange', 'distant || spatial_relation', ""Bartholomew's Cobble || geographic_poi""]",GetWeather
What's the weather  this week  in  distant   Bartholomew's Cobble ?,What is the weather this week in Bartholomew's Cobble?,"['this week || timeRange', 'distant || spatial_relation', ""Bartholomew's Cobble || geographic_poi""]",GetWeather
What's the weather  this week  in  distant   Bartholomew's Cobble ?,What is the weather this week in Bartholomew's Cobble?,"['this week || timeRange', 'distant || spatial_relation', ""Bartholomew's Cobble || geographic_poi""]",GetWeather
What's the weather  this week  in  distant   Bartholomew's Cobble ?,What is the weather this week in Bartholomew's Cobble?,"['this week || timeRange', 'distant || spatial_relation', ""Bartholomew's Cobble || geographic_poi""]",GetWeather
What's the weather  this week  in  distant   Bartholomew's Cobble ?,What's the weather this week in distant Bartholomew's Cobble?,"['this week || timeRange', 'distant || spatial_relation', ""Bartholomew's Cobble || geographic_poi""]",GetWeather
What's the weather  this week  in  distant   Bartholomew's Cobble ?,What's the weather this week in distant Bartholomew's Cobble?,"['this week || timeRange', 'distant || spatial_relation', ""Bartholomew's Cobble || geographic_poi""]",GetWeather
What's the weather  this week  in  distant   Bartholomew's Cobble ?,What's the weather this week in distant Bartholomew's Cobble?,"['this week || timeRange', 'distant || spatial_relation', ""Bartholomew's Cobble || geographic_poi""]",GetWeather
what is the foreast for  Spain  at  East Glacier Park  at  one pm,What is the foreast for Spain at East Glacier Park at 1 pm?,"['Spain || country', 'East Glacier Park || city', 'one pm || timeRange']",GetWeather
what is the foreast for  Spain  at  East Glacier Park  at  one pm,What is the foreast for Spain at East Glacier Park at 1 pm?,"['Spain || country', 'East Glacier Park || city', 'one pm || timeRange']",GetWeather
what is the foreast for  Spain  at  East Glacier Park  at  one pm,What is the foreast for Spain at East Glacier Park at 1 pm?,"['Spain || country', 'East Glacier Park || city', 'one pm || timeRange']",GetWeather
what is the foreast for  Spain  at  East Glacier Park  at  one pm,What is the foreast for Spain at East Glacier Park at 1 pm?,"['Spain || country', 'East Glacier Park || city', 'one pm || timeRange']",GetWeather
what is the foreast for  Spain  at  East Glacier Park  at  one pm,What is the foreast for Spain at East Glacier Park at one pm?,"['Spain || country', 'East Glacier Park || city', 'one pm || timeRange']",GetWeather
what is the foreast for  Spain  at  East Glacier Park  at  one pm,What is the foreast for Spain at East Glacier Park at one pm?,"['Spain || country', 'East Glacier Park || city', 'one pm || timeRange']",GetWeather
what is the foreast for  Spain  at  East Glacier Park  at  one pm,What is the foreast for Spain at East Glacier Park at one pm?,"['Spain || country', 'East Glacier Park || city', 'one pm || timeRange']",GetWeather
what is the foreast for  Spain  at  East Glacier Park  at  one pm,What is the foreast for Spain at East Glacier Park at one pm?,"['Spain || country', 'East Glacier Park || city', 'one pm || timeRange']",GetWeather
what is the foreast for  Spain  at  East Glacier Park  at  one pm,What is the foreast for Spain at East Glacier Park?,"['Spain || country', 'East Glacier Park || city', 'one pm || timeRange']",GetWeather
what is the foreast for  Spain  at  East Glacier Park  at  one pm,What is the foreast for Spain at East Glacier Park?,"['Spain || country', 'East Glacier Park || city', 'one pm || timeRange']",GetWeather
is it  cloudy  in  Turkmenistan,Is it cloudy in Turkmenistan and why?,"['cloudy || condition_description', 'Turkmenistan || country']",GetWeather
is it  cloudy  in  Turkmenistan,Is it cloudy in Turkmenistan and why?,"['cloudy || condition_description', 'Turkmenistan || country']",GetWeather
is it  cloudy  in  Turkmenistan,Is it cloudy in Turkmenistan and why?,"['cloudy || condition_description', 'Turkmenistan || country']",GetWeather
is it  cloudy  in  Turkmenistan,Is it cloudy in Turkmenistan and why?,"['cloudy || condition_description', 'Turkmenistan || country']",GetWeather
is it  cloudy  in  Turkmenistan,Is it cloudy in Turkmenistan in the summer?,"['cloudy || condition_description', 'Turkmenistan || country']",GetWeather
is it  cloudy  in  Turkmenistan,Is it cloudy in Turkmenistan in the summer?,"['cloudy || condition_description', 'Turkmenistan || country']",GetWeather
is it  cloudy  in  Turkmenistan,Is it cloudy in Turkmenistan in the summer?,"['cloudy || condition_description', 'Turkmenistan || country']",GetWeather
is it  cloudy  in  Turkmenistan,Is it cloudy in Turkmenistan in the summer?,"['cloudy || condition_description', 'Turkmenistan || country']",GetWeather
is it  cloudy  in  Turkmenistan,Is it cloudy in Turkmenistan? Is it cloudy?,"['cloudy || condition_description', 'Turkmenistan || country']",GetWeather
is it  cloudy  in  Turkmenistan,Is it cloudy in Turkmenistan? Is it cloudy?,"['cloudy || condition_description', 'Turkmenistan || country']",GetWeather
what is the forecast for  chillier  conditions at  Calipuy National Reservation,What is the forecast for chillier conditions at Calipuy National Reservation?,"['chillier || condition_temperature', 'Calipuy National Reservation || geographic_poi']",GetWeather
what is the forecast for  chillier  conditions at  Calipuy National Reservation,What is the forecast for chillier conditions at Calipuy National Reservation?,"['chillier || condition_temperature', 'Calipuy National Reservation || geographic_poi']",GetWeather
what is the forecast for  chillier  conditions at  Calipuy National Reservation,What is the forecast for chillier conditions at Calipuy National Reservation?,"['chillier || condition_temperature', 'Calipuy National Reservation || geographic_poi']",GetWeather
what is the forecast for  chillier  conditions at  Calipuy National Reservation,What is the forecast for chillier conditions at Calipuy National Reservation?,"['chillier || condition_temperature', 'Calipuy National Reservation || geographic_poi']",GetWeather
what is the forecast for  chillier  conditions at  Calipuy National Reservation,What is the forecast for chillier conditions at the Calipuy National Reservation?,"['chillier || condition_temperature', 'Calipuy National Reservation || geographic_poi']",GetWeather
what is the forecast for  chillier  conditions at  Calipuy National Reservation,What is the forecast for chillier conditions at the Calipuy National Reservation?,"['chillier || condition_temperature', 'Calipuy National Reservation || geographic_poi']",GetWeather
what is the forecast for  chillier  conditions at  Calipuy National Reservation,What is the forecast for chillier conditions at the Calipuy National Reservation?,"['chillier || condition_temperature', 'Calipuy National Reservation || geographic_poi']",GetWeather
what is the forecast for  chillier  conditions at  Calipuy National Reservation,What is the forecast for chillier conditions at the Calipuy National Reservation?,"['chillier || condition_temperature', 'Calipuy National Reservation || geographic_poi']",GetWeather
what is the forecast for  chillier  conditions at  Calipuy National Reservation,What is the forecast for chillier conditions on the Calipuy National Reservation?,"['chillier || condition_temperature', 'Calipuy National Reservation || geographic_poi']",GetWeather
what is the forecast for  chillier  conditions at  Calipuy National Reservation,What is the forecast for chillier conditions on the Calipuy National Reservation?,"['chillier || condition_temperature', 'Calipuy National Reservation || geographic_poi']",GetWeather
Will it  rain  in  Blissfield   Namibia   nine hours 1 minute and one second from now ?,Will it rain in Blissfield Namibia nine hours from now?,"['rain || condition_description', 'Blissfield || city', 'Namibia || country', 'nine hours 1 minute and one second from now || timeRange']",GetWeather
Will it  rain  in  Blissfield   Namibia   nine hours 1 minute and one second from now ?,Will it rain in Blissfield Namibia nine hours from now?,"['rain || condition_description', 'Blissfield || city', 'Namibia || country', 'nine hours 1 minute and one second from now || timeRange']",GetWeather
Will it  rain  in  Blissfield   Namibia   nine hours 1 minute and one second from now ?,Will it rain in Blissfield Namibia nine hours from now?,"['rain || condition_description', 'Blissfield || city', 'Namibia || country', 'nine hours 1 minute and one second from now || timeRange']",GetWeather
Will it  rain  in  Blissfield   Namibia   nine hours 1 minute and one second from now ?,Will it rain in Blissfield Namibia nine hours from now?,"['rain || condition_description', 'Blissfield || city', 'Namibia || country', 'nine hours 1 minute and one second from now || timeRange']",GetWeather
Will it  rain  in  Blissfield   Namibia   nine hours 1 minute and one second from now ?,Will it rain in Blissfield Namibia nine hours and one second from now?,"['rain || condition_description', 'Blissfield || city', 'Namibia || country', 'nine hours 1 minute and one second from now || timeRange']",GetWeather
Will it  rain  in  Blissfield   Namibia   nine hours 1 minute and one second from now ?,Will it rain in Blissfield Namibia nine hours and one second from now?,"['rain || condition_description', 'Blissfield || city', 'Namibia || country', 'nine hours 1 minute and one second from now || timeRange']",GetWeather
Will it  rain  in  Blissfield   Namibia   nine hours 1 minute and one second from now ?,Will it rain in Blissfield Namibia nine hours and one second from now?,"['rain || condition_description', 'Blissfield || city', 'Namibia || country', 'nine hours 1 minute and one second from now || timeRange']",GetWeather
Will it  rain  in  Blissfield   Namibia   nine hours 1 minute and one second from now ?,Will it rain in Blissfield Namibia nine hours and one second from now?,"['rain || condition_description', 'Blissfield || city', 'Namibia || country', 'nine hours 1 minute and one second from now || timeRange']",GetWeather
Will it  rain  in  Blissfield   Namibia   nine hours 1 minute and one second from now ?,Is it going to rain in Blissfield Namibia nine hours from now?,"['rain || condition_description', 'Blissfield || city', 'Namibia || country', 'nine hours 1 minute and one second from now || timeRange']",GetWeather
Will it  rain  in  Blissfield   Namibia   nine hours 1 minute and one second from now ?,Is it going to rain in Blissfield Namibia nine hours from now?,"['rain || condition_description', 'Blissfield || city', 'Namibia || country', 'nine hours 1 minute and one second from now || timeRange']",GetWeather
Is it going to be  colder  in  Bonnie,Is it going to be colder in Bonnie than in Bonnie?,"['colder || condition_temperature', 'Bonnie || city']",GetWeather
Is it going to be  colder  in  Bonnie,Is it going to be colder in Bonnie than in Bonnie?,"['colder || condition_temperature', 'Bonnie || city']",GetWeather
Is it going to be  colder  in  Bonnie,Is it going to be colder in Bonnie than in Bonnie?,"['colder || condition_temperature', 'Bonnie || city']",GetWeather
Is it going to be  colder  in  Bonnie,Is it going to be colder in Bonnie than in Bonnie?,"['colder || condition_temperature', 'Bonnie || city']",GetWeather
Is it going to be  colder  in  Bonnie,Is it going to be colder in Bonnie this year?,"['colder || condition_temperature', 'Bonnie || city']",GetWeather
Is it going to be  colder  in  Bonnie,Is it going to be colder in Bonnie this year?,"['colder || condition_temperature', 'Bonnie || city']",GetWeather
Is it going to be  colder  in  Bonnie,Is it going to be colder in Bonnie this year?,"['colder || condition_temperature', 'Bonnie || city']",GetWeather
Is it going to be  colder  in  Bonnie,Is it going to be colder in Bonnie this year?,"['colder || condition_temperature', 'Bonnie || city']",GetWeather
Is it going to be  colder  in  Bonnie,Is it going to be colder in Bonnie this winter?,"['colder || condition_temperature', 'Bonnie || city']",GetWeather
Is it going to be  colder  in  Bonnie,Is it going to be colder in Bonnie this winter?,"['colder || condition_temperature', 'Bonnie || city']",GetWeather
"What is the weather forecast for  Deaver ,  SC  on  May 10th","What is the weather forecast for Deaver, SC on May 10th?","['Deaver || city', 'SC || state', 'May 10th || timeRange']",GetWeather
"What is the weather forecast for  Deaver ,  SC  on  May 10th","What is the weather forecast for Deaver, SC on May 10th?","['Deaver || city', 'SC || state', 'May 10th || timeRange']",GetWeather
"What is the weather forecast for  Deaver ,  SC  on  May 10th","What is the weather forecast for Deaver, SC on May 10th?","['Deaver || city', 'SC || state', 'May 10th || timeRange']",GetWeather
"What is the weather forecast for  Deaver ,  SC  on  May 10th","What is the forecast for Deaver, SC on May 10th?","['Deaver || city', 'SC || state', 'May 10th || timeRange']",GetWeather
"What is the weather forecast for  Deaver ,  SC  on  May 10th","What is the forecast for Deaver, SC on May 10th?","['Deaver || city', 'SC || state', 'May 10th || timeRange']",GetWeather
"What is the weather forecast for  Deaver ,  SC  on  May 10th","What is the forecast for Deaver, SC on May 10th?","['Deaver || city', 'SC || state', 'May 10th || timeRange']",GetWeather
"What is the weather forecast for  Deaver ,  SC  on  May 10th","What is the forecast for Deaver, SC on May 10th?","['Deaver || city', 'SC || state', 'May 10th || timeRange']",GetWeather
"What is the weather forecast for  Deaver ,  SC  on  May 10th","What is the weather forecast for Deaver, SC on May 10th?","['Deaver || city', 'SC || state', 'May 10th || timeRange']",GetWeather
"What is the weather forecast for  Deaver ,  SC  on  May 10th","What is the weather forecast for Deaver, SC on May 10th?","['Deaver || city', 'SC || state', 'May 10th || timeRange']",GetWeather
"What is the weather forecast for  Deaver ,  SC  on  May 10th","What is the weather forecast for Deaver, SC on May 10th?","['Deaver || city', 'SC || state', 'May 10th || timeRange']",GetWeather
Want to eat somewhere  cold  in the  neighboring   Antlers  region on  aug. 22,Do you want to eat somewhere cold in the neighboring Antlers region on aug. 22?,"['cold || condition_temperature', 'neighboring || spatial_relation', 'Antlers || city', 'aug. 22 || timeRange']",GetWeather
Want to eat somewhere  cold  in the  neighboring   Antlers  region on  aug. 22,Do you want to eat somewhere cold in the neighboring Antlers region on aug. 22?,"['cold || condition_temperature', 'neighboring || spatial_relation', 'Antlers || city', 'aug. 22 || timeRange']",GetWeather
Want to eat somewhere  cold  in the  neighboring   Antlers  region on  aug. 22,Do you want to eat somewhere cold in the neighboring Antlers region on aug. 22?,"['cold || condition_temperature', 'neighboring || spatial_relation', 'Antlers || city', 'aug. 22 || timeRange']",GetWeather
Want to eat somewhere  cold  in the  neighboring   Antlers  region on  aug. 22,Do you want to eat somewhere cold in the neighboring Antlers region on Aug. 22?,"['cold || condition_temperature', 'neighboring || spatial_relation', 'Antlers || city', 'aug. 22 || timeRange']",GetWeather
Want to eat somewhere  cold  in the  neighboring   Antlers  region on  aug. 22,Do you want to eat somewhere cold in the neighboring Antlers region on Aug. 22?,"['cold || condition_temperature', 'neighboring || spatial_relation', 'Antlers || city', 'aug. 22 || timeRange']",GetWeather
Want to eat somewhere  cold  in the  neighboring   Antlers  region on  aug. 22,Do you want to eat somewhere cold in the neighboring Antlers region on Aug. 22?,"['cold || condition_temperature', 'neighboring || spatial_relation', 'Antlers || city', 'aug. 22 || timeRange']",GetWeather
Want to eat somewhere  cold  in the  neighboring   Antlers  region on  aug. 22,I want to eat somewhere cold in the neighboring Antlers region on aug. 22.,"['cold || condition_temperature', 'neighboring || spatial_relation', 'Antlers || city', 'aug. 22 || timeRange']",GetWeather
Want to eat somewhere  cold  in the  neighboring   Antlers  region on  aug. 22,I want to eat somewhere cold in the neighboring Antlers region on aug. 22.,"['cold || condition_temperature', 'neighboring || spatial_relation', 'Antlers || city', 'aug. 22 || timeRange']",GetWeather
Want to eat somewhere  cold  in the  neighboring   Antlers  region on  aug. 22,I want to eat somewhere cold in the neighboring Antlers region on aug. 22.,"['cold || condition_temperature', 'neighboring || spatial_relation', 'Antlers || city', 'aug. 22 || timeRange']",GetWeather
Want to eat somewhere  cold  in the  neighboring   Antlers  region on  aug. 22,I want to eat somewhere cold in the neighboring Antlers region on aug. 22.,"['cold || condition_temperature', 'neighboring || spatial_relation', 'Antlers || city', 'aug. 22 || timeRange']",GetWeather
"Is it  colder  in Istanbul, Turkey or  Amarillo ,  Greece ?
","Is it colder in Istanbul, Turkey or Amarillo, Greece?","['colder || condition_temperature', 'Amarillo || city', 'Greece || country']",GetWeather
"Is it  colder  in Istanbul, Turkey or  Amarillo ,  Greece ?
","Is it colder in Istanbul, Turkey or Amarillo, Greece?","['colder || condition_temperature', 'Amarillo || city', 'Greece || country']",GetWeather
"Is it  colder  in Istanbul, Turkey or  Amarillo ,  Greece ?
","Is it colder in Istanbul, Turkey or Amarillo, Greece?","['colder || condition_temperature', 'Amarillo || city', 'Greece || country']",GetWeather
"Is it  colder  in Istanbul, Turkey or  Amarillo ,  Greece ?
","Is it colder in Istanbul, Turkey or Amarillo, Greece?","['colder || condition_temperature', 'Amarillo || city', 'Greece || country']",GetWeather
"Is it  colder  in Istanbul, Turkey or  Amarillo ,  Greece ?
","Is it colder in Istanbul, Turkey or Amarillo, Greece?","['colder || condition_temperature', 'Amarillo || city', 'Greece || country']",GetWeather
"Is it  colder  in Istanbul, Turkey or  Amarillo ,  Greece ?
","Is it colder in Istanbul, Turkey or Amarillo, Greece?","['colder || condition_temperature', 'Amarillo || city', 'Greece || country']",GetWeather
"Is it  colder  in Istanbul, Turkey or  Amarillo ,  Greece ?
","Is it colder in Istanbul, Turkey or Amarillo, Greece?","['colder || condition_temperature', 'Amarillo || city', 'Greece || country']",GetWeather
"Is it  colder  in Istanbul, Turkey or  Amarillo ,  Greece ?
","Is it colder in Istanbul, Turkey or Amarillo, Greece?","['colder || condition_temperature', 'Amarillo || city', 'Greece || country']",GetWeather
"Is it  colder  in Istanbul, Turkey or  Amarillo ,  Greece ?
","Is it colder in Istanbul or Amarillo, Greece?","['colder || condition_temperature', 'Amarillo || city', 'Greece || country']",GetWeather
"Is it  colder  in Istanbul, Turkey or  Amarillo ,  Greece ?
","Is it colder in Istanbul or Amarillo, Greece?","['colder || condition_temperature', 'Amarillo || city', 'Greece || country']",GetWeather
Will it be  warm  on  Pink Hill ?,Will it be warm on Pink Hill in the summer?,"['warm || condition_temperature', 'Pink Hill || city']",GetWeather
Will it be  warm  on  Pink Hill ?,Will it be warm on Pink Hill in the summer?,"['warm || condition_temperature', 'Pink Hill || city']",GetWeather
Will it be  warm  on  Pink Hill ?,Will it be warm on Pink Hill in the summer?,"['warm || condition_temperature', 'Pink Hill || city']",GetWeather
Will it be  warm  on  Pink Hill ?,Will it be warm on Pink Hill in the summer?,"['warm || condition_temperature', 'Pink Hill || city']",GetWeather
Will it be  warm  on  Pink Hill ?,Will it be warm on Pink Hill in the future?,"['warm || condition_temperature', 'Pink Hill || city']",GetWeather
Will it be  warm  on  Pink Hill ?,Will it be warm on Pink Hill in the future?,"['warm || condition_temperature', 'Pink Hill || city']",GetWeather
Will it be  warm  on  Pink Hill ?,Will it be warm on Pink Hill in the future?,"['warm || condition_temperature', 'Pink Hill || city']",GetWeather
Will it be  warm  on  Pink Hill ?,Will it be warm on Pink Hill in the future?,"['warm || condition_temperature', 'Pink Hill || city']",GetWeather
Will it be  warm  on  Pink Hill ?,Will it be warm on Pink Hill in the winter?,"['warm || condition_temperature', 'Pink Hill || city']",GetWeather
Will it be  warm  on  Pink Hill ?,Will it be warm on Pink Hill in the winter?,"['warm || condition_temperature', 'Pink Hill || city']",GetWeather
what is the forecast for  Winnabow,What is the forecast for Winnabow for 2017?,['Winnabow || city'],GetWeather
what is the forecast for  Winnabow,What is the forecast for Winnabow for 2017?,['Winnabow || city'],GetWeather
what is the forecast for  Winnabow,What is the forecast for Winnabow for 2017?,['Winnabow || city'],GetWeather
what is the forecast for  Winnabow,What is the forecast for Winnabow for 2017?,['Winnabow || city'],GetWeather
what is the forecast for  Winnabow,What is the forecast for Winnabow in the future?,['Winnabow || city'],GetWeather
what is the forecast for  Winnabow,What is the forecast for Winnabow in the future?,['Winnabow || city'],GetWeather
what is the forecast for  Winnabow,What is the forecast for Winnabow in the future?,['Winnabow || city'],GetWeather
what is the forecast for  Winnabow,What is the forecast for Winnabow in the future?,['Winnabow || city'],GetWeather
what is the forecast for  Winnabow,What is the forecast for Winnabow for the year 2017?,['Winnabow || city'],GetWeather
what is the forecast for  Winnabow,What is the forecast for Winnabow for the year 2017?,['Winnabow || city'],GetWeather
When will there be  wind   this year  in  Racine,When will there be wind this year in Racine?,"['wind || condition_description', 'this year || timeRange', 'Racine || city']",GetWeather
When will there be  wind   this year  in  Racine,When will there be wind this year in Racine?,"['wind || condition_description', 'this year || timeRange', 'Racine || city']",GetWeather
When will there be  wind   this year  in  Racine,When will there be wind this year in Racine?,"['wind || condition_description', 'this year || timeRange', 'Racine || city']",GetWeather
When will there be  wind   this year  in  Racine,When will there be wind this year in Racine?,"['wind || condition_description', 'this year || timeRange', 'Racine || city']",GetWeather
When will there be  wind   this year  in  Racine,Will there be wind this year in Racine?,"['wind || condition_description', 'this year || timeRange', 'Racine || city']",GetWeather
When will there be  wind   this year  in  Racine,Will there be wind this year in Racine?,"['wind || condition_description', 'this year || timeRange', 'Racine || city']",GetWeather
When will there be  wind   this year  in  Racine,Will there be wind this year in Racine?,"['wind || condition_description', 'this year || timeRange', 'Racine || city']",GetWeather
When will there be  wind   this year  in  Racine,Will there be wind this year in Racine?,"['wind || condition_description', 'this year || timeRange', 'Racine || city']",GetWeather
When will there be  wind   this year  in  Racine,When will there be wind in Racine this year?,"['wind || condition_description', 'this year || timeRange', 'Racine || city']",GetWeather
When will there be  wind   this year  in  Racine,When will there be wind in Racine this year?,"['wind || condition_description', 'this year || timeRange', 'Racine || city']",GetWeather
Will it be  humid  in  Weippe   DC ?,Will it be humid in Weippe DC?,"['humid || condition_description', 'Weippe || city', 'DC || state']",GetWeather
Will it be  humid  in  Weippe   DC ?,Will it be humid in Weippe DC?,"['humid || condition_description', 'Weippe || city', 'DC || state']",GetWeather
Will it be  humid  in  Weippe   DC ?,Will it be humid in Weippe DC?,"['humid || condition_description', 'Weippe || city', 'DC || state']",GetWeather
Will it be  humid  in  Weippe   DC ?,Will it be humid in Weippe DC?,"['humid || condition_description', 'Weippe || city', 'DC || state']",GetWeather
Will it be  humid  in  Weippe   DC ?,How humid will it be in Weippe DC?,"['humid || condition_description', 'Weippe || city', 'DC || state']",GetWeather
Will it be  humid  in  Weippe   DC ?,How humid will it be in Weippe DC?,"['humid || condition_description', 'Weippe || city', 'DC || state']",GetWeather
Will it be  humid  in  Weippe   DC ?,How humid will it be in Weippe DC?,"['humid || condition_description', 'Weippe || city', 'DC || state']",GetWeather
Will it be  humid  in  Weippe   DC ?,How humid will it be in Weippe DC?,"['humid || condition_description', 'Weippe || city', 'DC || state']",GetWeather
Will it be  humid  in  Weippe   DC ?,Will it be hot in Weippe DC?,"['humid || condition_description', 'Weippe || city', 'DC || state']",GetWeather
Will it be  humid  in  Weippe   DC ?,Will it be hot in Weippe DC?,"['humid || condition_description', 'Weippe || city', 'DC || state']",GetWeather
I need a table in  Uruguay   in 213 days  when it's  chillier,I need a table in Uruguay in 213 days when it's chillier.,"['Uruguay || country', 'in 213 days || timeRange', 'chillier || condition_temperature']",GetWeather
I need a table in  Uruguay   in 213 days  when it's  chillier,I need a table in Uruguay in 213 days when it's chillier.,"['Uruguay || country', 'in 213 days || timeRange', 'chillier || condition_temperature']",GetWeather
I need a table in  Uruguay   in 213 days  when it's  chillier,I need a table in Uruguay in 213 days when it's chillier.,"['Uruguay || country', 'in 213 days || timeRange', 'chillier || condition_temperature']",GetWeather
